Material_ID,Category,Sub_Category,Brand,Product_Name,Image_URL,Product_Page_URL,Specification,Grade,Size,Thickness,Colour,Unit,Pack_Size,Price_INR,Min_Price_INR,Max_Price_INR,GST_Status,Quality_Rating,Durability_Rating,Application,Advantages,Disadvantages,Availability,Supplier_Location,Price_Type,Data_Status,Updated_Date
MAT0160,Tiles,Parking Tile,Somany,Somany Parking Tile 800x1600 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.somanyceramics.com/,400x400 mm,Standard,800x1600 mm,,Multiple,Sq Ft,4 sq ft,141.2,127.08,162.38,Verify current GST,5,5,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0161,Tiles,Vitrified Floor Tile,Orientbell,Orientbell Vitrified Floor Tile 300x300 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.orientbell.com/,600x600 mm,Standard,300x300 mm,,Multiple,Sq Ft,1 sq ft,98.03,88.23,112.73,Verify current GST,3,4,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0162,Tiles,Glazed Vitrified Tile,Asian Granito,Asian Granito Glazed Vitrified Tile 300x450 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://aglasiangranito.com/,600x1200 mm,Standard,300x450 mm,,Multiple,Sq Ft,4 sq ft,56.11,50.5,64.53,Verify current GST,3,5,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0163,Tiles,Ceramic Wall Tile,Kajaria,Kajaria Ceramic Wall Tile 600x600 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.kajariaceramics.com/,300x450 mm,Standard,600x600 mm,,Beige,Sq Ft,1 sq ft,48.71,43.84,56.02,Verify current GST,3,4,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0164,Tiles,Outdoor Tile,Somany,Somany Outdoor Tile 600x1200 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.somanyceramics.com/,300x300 mm,Standard,600x1200 mm,,Brown,Sq Ft,4 sq ft,185.06,166.55,212.82,Verify current GST,4,3,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0165,Tiles,Parking Tile,Orientbell,Orientbell Parking Tile 800x1600 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.orientbell.com/,400x400 mm,Standard,800x1600 mm,,Silver,Sq Ft,1 sq ft,56.91,51.22,65.45,Verify current GST,5,4,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0166,Tiles,Vitrified Floor Tile,Asian Granito,Asian Granito Vitrified Floor Tile 300x300 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://aglasiangranito.com/,600x600 mm,Standard,300x300 mm,,Silver,Sq Ft,4 sq ft,118.35,106.52,136.1,Verify current GST,5,4,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0167,Tiles,Glazed Vitrified Tile,Kajaria,Kajaria Glazed Vitrified Tile 300x450 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.kajariaceramics.com/,600x1200 mm,Standard,300x450 mm,,Brown,Sq Ft,1 sq ft,91.5,82.35,105.22,Verify current GST,3,3,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0168,Tiles,Ceramic Wall Tile,Somany,Somany Ceramic Wall Tile 600x600 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.somanyceramics.com/,300x450 mm,Standard,600x600 mm,,Beige,Sq Ft,4 sq ft,150.72,135.65,173.33,Verify current GST,4,3,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0169,Tiles,Outdoor Tile,Orientbell,Orientbell Outdoor Tile 600x1200 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.orientbell.com/,300x300 mm,Standard,600x1200 mm,,Grey,Sq Ft,1 sq ft,79.38,71.44,91.29,Verify current GST,3,4,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0170,Tiles,Parking Tile,Asian Granito,Asian Granito Parking Tile 800x1600 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://aglasiangranito.com/,400x400 mm,Standard,800x1600 mm,,Grey,Sq Ft,4 sq ft,110.58,99.52,127.17,Verify current GST,5,4,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0171,Tiles,Vitrified Floor Tile,Kajaria,Kajaria Vitrified Floor Tile 300x300 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.kajariaceramics.com/,600x600 mm,Standard,300x300 mm,,White,Sq Ft,1 sq ft,77.82,70.04,89.49,Verify current GST,4,5,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0172,Tiles,Glazed Vitrified Tile,Somany,Somany Glazed Vitrified Tile 300x450 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.somanyceramics.com/,600x1200 mm,Standard,300x450 mm,,Silver,Sq Ft,4 sq ft,162.17,145.95,186.5,Verify current GST,4,4,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0173,Tiles,Ceramic Wall Tile,Orientbell,Orientbell Ceramic Wall Tile 600x600 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.orientbell.com/,300x450 mm,Standard,600x600 mm,,Black,Sq Ft,1 sq ft,56.23,50.61,64.66,Verify current GST,4,4,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0174,Tiles,Outdoor Tile,Asian Granito,Asian Granito Outdoor Tile 600x1200 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://aglasiangranito.com/,300x300 mm,Standard,600x1200 mm,,Beige,Sq Ft,4 sq ft,187.93,169.14,216.12,Verify current GST,3,3,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0175,Tiles,Parking Tile,Kajaria,Kajaria Parking Tile 800x1600 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.kajariaceramics.com/,400x400 mm,Standard,800x1600 mm,,White,Sq Ft,1 sq ft,181.64,163.48,208.89,Verify current GST,4,5,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0176,Tiles,Vitrified Floor Tile,Somany,Somany Vitrified Floor Tile 300x300 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.somanyceramics.com/,600x600 mm,Standard,300x300 mm,,Black,Sq Ft,4 sq ft,121.71,109.54,139.97,Verify current GST,4,5,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0177,Tiles,Glazed Vitrified Tile,Orientbell,Orientbell Glazed Vitrified Tile 300x450 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.orientbell.com/,600x1200 mm,Standard,300x450 mm,,White,Sq Ft,1 sq ft,127.59,114.83,146.73,Verify current GST,5,5,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0178,Tiles,Ceramic Wall Tile,Asian Granito,Asian Granito Ceramic Wall Tile 600x600 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://aglasiangranito.com/,300x450 mm,Standard,600x600 mm,,Black,Sq Ft,4 sq ft,145.64,131.08,167.49,Verify current GST,5,4,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0179,Tiles,Outdoor Tile,Kajaria,Kajaria Outdoor Tile 600x1200 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.kajariaceramics.com/,300x300 mm,Standard,600x1200 mm,,Black,Sq Ft,1 sq ft,39.79,35.81,45.76,Verify current GST,4,3,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0180,Tiles,Parking Tile,Somany,Somany Parking Tile 800x1600 mm,https://images.unsplash.com/photo-1600566753190-17f0baa2a6c3?auto=format&fit=crop&w=900&q=80,https://www.somanyceramics.com/,400x400 mm,Standard,800x1600 mm,,Multiple,Sq Ft,4 sq ft,141.61,127.45,162.85,Verify current GST,4,5,"Flooring, walls and outdoor surfaces",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0181,Sanitaryware,One Piece WC,Cera,Cera One Piece WC Standard,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?auto=format&fit=crop&w=900&q=80,https://www.cera-india.com/,Ceramic,Standard,Standard,,Multiple,Piece,1 piece,15541.09,13986.98,17872.25,Verify current GST,4,5,Bathrooms and wash areas,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0182,Sanitaryware,Two Piece WC,Hindware,Hindware Two Piece WC Standard,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?auto=format&fit=crop&w=900&q=80,https://hindware.com/,Vitreous China,Standard,Standard,,Silver,Piece,1 piece,16335.83,14702.25,18786.2,Verify current GST,5,4,Bathrooms and wash areas,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0183,Sanitaryware,Wash Basin,Jaquar,Jaquar Wash Basin Standard,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?auto=format&fit=crop&w=900&q=80,https://www.jaquar.com/,Ceramic,Standard,Standard,,Natural,Piece,1 piece,6799.63,6119.67,7819.57,Verify current GST,3,4,Bathrooms and wash areas,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0184,Sanitaryware,Urinal,Parryware,Parryware Urinal Standard,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?auto=format&fit=crop&w=900&q=80,https://www.parryware.in/,Vitreous China,Standard,Standard,,Silver,Piece,1 piece,7974.68,7177.21,9170.88,Verify current GST,5,4,Bathrooms and wash areas,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0185,Sanitaryware,Counter Basin,Cera,Cera Counter Basin Standard,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?auto=format&fit=crop&w=900&q=80,https://www.cera-india.com/,Ceramic,Standard,Standard,,White,Piece,1 piece,14003.49,12603.14,16104.01,Verify current GST,3,5,Bathrooms and wash areas,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0186,Sanitaryware,One Piece WC,Hindware,Hindware One Piece WC Standard,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?auto=format&fit=crop&w=900&q=80,https://hindware.com/,Vitreous China,Standard,Standard,,Silver,Piece,1 piece,6517.76,5865.98,7495.42,Verify current GST,4,3,Bathrooms and wash areas,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0187,Sanitaryware,Two Piece WC,Jaquar,Jaquar Two Piece WC Standard,https://images.unsplash.com/photo-1584622650111-993a426fbf0a?auto=format&fit=crop&w=900&q=80,https://www.jaquar.com/,Ceramic,Standard,Standard,,Silver,Piece,1 piece,14773.66,13296.29,16989.71,Verify current GST,3,5,Bathrooms and wash areas,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
